id,name,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,minimum_minimum_nights,minimum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,review_scores_rating,instant_bookable,washer_agg,shampoo|conditioner_agg,reviews_per_month, Baking sheet, Barbecue utensils, Bathtub, Beach essentials, Beachfront, Bed linens, Breakfast, Building staff, Carbon monoxide alarm, Ceiling fan, Changing table, Cleaning before checkout, Coffee maker, Cooking basics, Dedicated workspace, Dishes and silverware, Elevator, Essentials, Extra pillows and blankets, Fire extinguisher, First aid kit, Freezer, Game console, Garden or backyard, Gym, Hangers, Host greets you, Hot tub, Hot water, Indoor fireplace, Iron, Keypad, Kitchen, Laundromat nearby, Lock on bedroom door, Long term stays allowed, Luggage dropoff allowed, Microwave, Pool, Portable fans, Private entrance, Private living room, Single level home, Waterfront, Window guards,Cooking basics,Hot water,Kitchen,Long term stays allowed,Room-darkening shades,sound_agg,wifi|ethernet|internet_agg,HDTV|TV_agg,refrigerator_agg,Smart.*Lock|Smoke.*Alarm|Safe|Lockbox_agg,balcony_agg,stove_agg,oven_agg,body|gel_agg,BBQ_agg,air_agg,dryer_agg,baby_agg,free.*parking_agg,paid.*parking_agg,heating_agg,f_property_type,f_room_type,f_neighbourhood,bathrooms,ln_price,flag_review_scores_rating,flag_reviews_per_month,accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,ln_review_scores_rating,f_minimum_nights
11209774,Beautiful One Darling Harbour Apt,"Sydney, New South Wales, Australia",Sydney,-33.86977,151.19848,Apartment,Entire_apt,4,2 baths,2,2,350,2,2,2,1,12,42,72,160,2020-12-16,134,7,97,0,1,1,2.37,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,5.857933154483459,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.90527477843843,3,4.574710978503383,2
11211090,Spacious. Views. Light. Proximity.,"Potts Point, New South Wales, Australia",Sydney,-33.8718,151.22278,Apartment,Private_room,2,1.5 baths,1,1,79,5,5,5,1,0,0,0,0,2020-12-15,41,0,97,0,1,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Private_room,Sydney,4,4.3694478524670215,0,0,4,0.6931471805599453,0.4804530139182014,0,3.7376696182833684,2,4.574710978503383,3
11212974,Spacious. Views. Bright. Proximity.,"Potts Point, New South Wales, Australia",Sydney,-33.87067,151.22214,Apartment,Entire_apt,2,1.5 baths,1,1,142,7,7,7,1,0,0,0,0,2020-12-15,6,0,97,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Entire_apt,Sydney,4,4.955827057601261,0,0,4,0.6931471805599453,0.4804530139182014,0,1.9459101490553132,2,4.574710978503383,3
11242025,1 bedroom apt near Redfern Station,"Chippendale, New South Wales, Australia",Sydney,-33.88952,151.19949,Apartment,Entire_apt,3,1 bath,1,1,200,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Apartment,Entire_apt,Sydney,3,5.298317366548036,1,1,9,1.0986122886681098,1.206948960812582,0,0,1,4.564348191467836,1
11242723,Art Deco 1 Bedroom Apartment,"Darlinghurst, New South Wales, Australia",Sydney,-33.87695,151.22231,Apartment,Entire_apt,2,1 bath,1,2,110,14,14,14,1,0,0,0,0,2020-12-15,1,0,100,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.700480365792417,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,4.605170185988092,3
11243046,Large apartment in awesome Newtown,"Erskineville, New South Wales, Australia",Sydney,-33.90375,151.18023,Apartment,Entire_apt,4,1 bath,1,1,98,1,1,1,1,0,0,0,0,2020-12-15,3,0,100,0,1,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.584967478670572,0,0,16,1.3862943611198906,1.9218120556728056,0,1.3862943611198906,2,4.605170185988092,1
11244556,"2 Bedroom, 3 Bathroom, 3 Levels!","Rosebery, New South Wales, Australia",Sydney,-33.91401,151.20258,Apartment,Entire_apt,4,3 baths,2,2,200,4,4,4,1,0,0,0,0,2020-12-16,2,0,90,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,8,5.298317366548036,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.0986122886681098,2,4.499809670330265,3
11248343,Luxury Apartment near Sydney CBD,"Rosebery, New South Wales, Australia",Sydney,-33.91033,151.20694,Apartment,Private_room,2,1 bath,1,1,78,5,5,5,1,24,54,84,359,2020-12-16,24,2,98,0,1,1,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,Apartment,Private_room,Sydney,3,4.356708826689592,0,0,4,0.6931471805599453,0.4804530139182014,0,3.2188758248682006,2,4.584967478670572,3
11282451,Private room Sydney CBD,,Sydney,-33.87629,151.20612,Apartment,Private_room,2,1 bath,1,1,50,14,14,14,1,0,0,0,0,2020-12-16,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,3.912023005428146,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
11285620,Classic Darlinghurst,"Darlinghurst, New South Wales, Australia",Sydney,-33.87612,151.22277,Apartment,Entire_apt,2,1 bath,1,1,400,1,1,1.3,1,0,0,0,0,2020-12-15,141,20,97,0,1,1,3.04,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.991464547107982,0,0,4,0.6931471805599453,0.4804530139182014,0,4.955827057601261,3,4.574710978503383,1
11286208,Modern Meriton Apartment,,Sydney,-33.90769,151.21226,Apartment,Entire_apt,4,2 baths,2,2,156,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,6,5.049856007249537,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,1
11286531,"Spacious, sunny with large balcony",,Sydney,-33.87838,151.21413,Apartment,Entire_apt,3,1 bath,1,1,140,4,4,4,1,0,0,0,0,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.941642422609304,1,1,9,1.0986122886681098,1.206948960812582,0,0,1,4.564348191467836,3
11308712,Private room by Darling Harbour!,,Sydney,-33.87141,151.19796,Apartment,Private_room,2,1 bath,1,1,60,1,1,1,1,0,0,0,0,2020-12-15,1,0,100,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Private_room,Sydney,3,4.0943445622221,0,0,4,0.6931471805599453,0.4804530139182014,0,0.6931471805599453,2,4.605170185988092,1
11311097,Sydney CBD Private Room,,Sydney,-33.86832,151.20408,Apartment,Private_room,2,1 bath,1,1,90,1,1,1,1,0,0,0,0,2020-12-16,4,0,75,0,1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Apartment,Private_room,Sydney,3,4.499809670330265,0,0,4,0.6931471805599453,0.4804530139182014,0,1.6094379124341003,2,4.31748811353631,1
11327315,Private Room,"Centennial Park, New South Wales, Australia",Sydney,-33.8935,151.23011,Apartment,Private_room,2,1 private bath,1,1,65,1,1,1,1,0,0,0,0,2020-12-15,3,0,93,0,1,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Apartment,Private_room,Sydney,3,4.174387269895637,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.532599493153256,1
11350294,"Studio apt, quiet, just renovated, great location","Elizabeth Bay, New South Wales, Australia",Sydney,-33.8711,151.2311,Apartment,Entire_apt,2,1 bath,0,1,99,3,3,3,1,0,0,0,0,2020-12-15,155,10,92,0,1,0,2.67,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.59511985013459,0,0,4,0.6931471805599453,0.4804530139182014,0,5.049856007249537,3,4.5217885770490405,3
11379099,Spacious 2 bedroom Sydney apartment,,Sydney,-33.90606,151.21174,Apartment,Entire_apt,2,2 baths,2,2,100,5,5,5,1,0,0,0,0,2020-12-15,2,0,70,0,1,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,Apartment,Entire_apt,Sydney,6,4.605170185988092,0,0,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,2,4.248495242049359,3
11403210,"1 Bedroom Flat, Crown Street",,Sydney,-33.88105,151.21251,Apartment,Entire_apt,2,1 bath,1,1,200,1,1,1,1,29,59,89,364,2020-12-15,48,0,95,0,1,1,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Entire_apt,Sydney,3,5.298317366548036,0,0,4,0.6931471805599453,0.4804530139182014,0,3.8918202981106265,2,4.553876891600541,1
11425357,Master bedroom ensuite,,Sydney,-33.89098,151.20197,Apartment,Private_room,2,1 bath,1,1,53,21,21,21,1,11,41,71,346,2020-12-16,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Apartment,Private_room,Sydney,3,3.970291913552122,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
11439503,Loft close to Central Station,,Sydney,-33.88376,151.1969,Apartment,Entire_apt,2,1 bath,0,1,79,10,10,10,1,0,0,0,0,2020-12-16,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.3694478524670215,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
11441715,Spacious and Elegant apartment,,Sydney,-33.87264,151.22463,Apartment,Entire_apt,2,1 bath,0,1,195,5,5,5,1,0,0,0,0,2020-12-16,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,5.272999558563747,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
11446389,Private room available 11-28 March,,Sydney,-33.88014,151.21649,Apartment,Private_room,1,8 baths,1,1,28,1,1,1,1,0,0,0,0,2020-12-15,1,0,96,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,Private_room,Sydney,13,3.332204510175204,1,0,1,0,0,0,0.6931471805599453,2,4.564348191467836,1
11460324,Cosy studio in the heart of the Bay,"Elizabeth Bay, New South Wales, Australia",Sydney,-33.87161,151.22623,Apartment,Entire_apt,2,1 bath,0,1,86,14,14,14,1,0,0,0,0,2020-12-15,28,0,90,0,1,1,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.454347296253507,0,0,4,0.6931471805599453,0.4804530139182014,0,3.367295829986474,2,4.499809670330265,3
11461835,"Gorgeous, modern and bright",,Sydney,-33.87894,151.21805,Apartment,Entire_apt,4,2 baths,2,2,364,1,1,1,1,0,0,0,0,2020-12-15,1,0,100,0,1,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,6,5.8971538676367405,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,2,4.605170185988092,1
11462297,"Sydney views,heart of Potts Point","Potts Point, New South Wales, Australia",Sydney,-33.87449,151.22458,Apartment,Entire_apt,2,1 bath,1,1,336,3,3,3,1,28,58,88,363,2020-12-15,19,1,96,0,1,1,0.36,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.817111159963204,0,0,4,0.6931471805599453,0.4804530139182014,0,2.995732273553991,2,4.564348191467836,3
11476986,Sunny modern apartment - Sydney,,Sydney,-33.90296,151.20446,Apartment,Entire_apt,4,2 baths,2,2,500,4,4,4,1,0,0,0,0,2020-12-15,2,0,90,0,1,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,6,6.214608098422191,0,0,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,1.0986122886681098,2,4.499809670330265,3
11496725,Spacious modern warehouse apartment,"Woolloomooloo, New South Wales, Australia",Sydney,-33.87245,151.21904,Apartment,Entire_apt,4,1 bath,2,2,300,4,4,4,1,0,0,0,0,2020-12-15,0,0,96,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.703782474656201,1,1,16,1.3862943611198906,1.9218120556728056,0.6931471805599453,0,1,4.564348191467836,3
11505651,Apt on Crown Street With Parking,,Sydney,-33.88967,151.2135,Apartment,Entire_apt,2,1 bath,1,1,95,4,4,4.1,1,0,0,0,0,2020-12-16,35,6,90,0,1,1,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,Apartment,Entire_apt,Sydney,3,4.553876891600541,0,0,4,0.6931471805599453,0.4804530139182014,0,3.58351893845611,2,4.499809670330265,3
11512781,Art-filled designer apartment,,Sydney,-33.87574,151.22144,Apartment,Entire_apt,2,1.5 baths,1,1,500,4,4,4,1,0,0,0,0,2020-12-15,3,0,100,0,1,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,Apartment,Entire_apt,Sydney,4,6.214608098422191,0,0,4,0.6931471805599453,0.4804530139182014,0,1.3862943611198906,2,4.605170185988092,3
11513717,Great location in the heart of Syd,,Sydney,-33.87626,151.20753,Apartment,Entire_apt,2,1 bath,1,1,75,27,27,27,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.31748811353631,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
11517044,2 large beds in Surry Hills,"Surry Hills, New South Wales, Australia",Sydney,-33.88199,151.21463,Apartment,Entire_apt,4,1 bath,1,1,300,1,1,1,1,30,60,90,365,2020-12-16,53,4,94,0,1,1,0.92,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,Apartment,Entire_apt,Sydney,3,5.703782474656201,0,0,16,1.3862943611198906,1.9218120556728056,0,3.9889840465642745,3,4.543294782270004,1
11517135,Beautiful Converted Warehouse Apmt,"Pyrmont, New South Wales, Australia",Sydney,-33.87454,151.19672,Apartment,Entire_apt,2,1 bath,1,1,210,5,5,5,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,5.3471075307174685,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,3
11533803,Apartment - heart darlinghurst,"Darlinghurst, New South Wales, Australia",Sydney,-33.87792,151.22194,Apartment,Entire_apt,4,1 bath,1,1,212,1,1,1,1,0,0,30,298,2020-12-15,128,11,95,0,1,1,2.2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,Apartment,Entire_apt,Sydney,3,5.356586274672012,0,0,16,1.3862943611198906,1.9218120556728056,0,4.859812404361672,3,4.553876891600541,1
11535814,Room/ensuite next to Newtown Stat,"Newtown, New South Wales, Australia",Sydney,-33.89835,151.17977,Apartment,Private_room,2,1 bath,1,1,200,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Apartment,Private_room,Sydney,3,5.298317366548036,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,1
11537502,modern warehouse apt close to university + cbd,"Chippendale, New South Wales, Australia",Sydney,-33.88799,151.19683,Apartment,Entire_apt,2,1 bath,1,1,115,5,5,5,1,4,7,26,43,2020-12-15,23,0,97,0,1,1,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.74493212836325,0,0,4,0.6931471805599453,0.4804530139182014,0,3.1780538303479458,2,4.574710978503383,3
11573716,Central Potts Point/Kings Cross,"Potts Point, New South Wales, Australia",Sydney,-33.87436,151.22358,Apartment,Entire_apt,2,1 bath,1,1,123,1,1,1,1,0,0,0,0,2020-12-15,10,0,84,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.812184355372417,0,0,4,0.6931471805599453,0.4804530139182014,0,2.3978952727983707,2,4.430816798843313,1
11589855,Hop skip and jump from the CBD,,Sydney,-33.87759,151.21477,Apartment,Entire_apt,2,1 bath,1,1,250,1,1,1,1,0,0,0,0,2020-12-15,0,0,96,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,Entire_apt,Sydney,3,5.521460917862246,1,1,4,0.6931471805599453,0.4804530139182014,0,0,1,4.564348191467836,1
11590817,Lovely Unit in the heart of Sydney,,Sydney,-33.92208,151.20304,Condominium,Entire_apt,2,1 bath,1,1,99,1,1,1,1,0,0,0,0,2020-12-15,42,3,97,0,1,1,0.78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,Condominium,Entire_apt,Sydney,3,4.59511985013459,0,0,4,0.6931471805599453,0.4804530139182014,0,3.7612001156935624,2,4.574710978503383,1
11595579,Sydney Central City Perfect Location,,Sydney,-33.88395,151.20242,Apartment,Entire_apt,2,1 bath,0,1,80,20,20,20,1,14,15,45,136,2020-12-15,150,7,93,0,0,1,2.59,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,Apartment,Entire_apt,Sydney,3,4.382026634673881,0,0,4,0.6931471805599453,0.4804530139182014,0,5.017279836814924,3,4.532599493153256,3
11596151,OXFORD STREET APARTMENT,"Surry Hills, New South Wales, Australia",Sydney,-33.87917,151.21422,Apartment,Entire_apt,2,1 bath,1,1,310,3,3,3,1,0,0,0,0,2020-12-15,7,0,94,0,1,0,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,Apartment,Entire_apt,Sydney,3,5.736572297479192,0,0,4,0.6931471805599453,0.4804530139182014,0,2.0794415416798357,2,4.543294782270004,3
11613501,Spacious flat in Pyrmont - Close to everything,"Pyrmont, New South Wales, Australia",Sydney,-33.86704,151.1919,Apartment,Private_room,1,1.5 shared baths,1,1,44,28,28,28,1,0,0,0,0,2020-12-15,3,2,93,1,1,1,0.24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,Apartment,Private_room,Sydney,4,3.784189633918261,0,0,1,0,0,0,1.3862943611198906,2,4.532599493153256,3
11622718,Quiet Beautiful Studio- Convenient,"Chippendale, New South Wales, Australia",Sydney,-33.88561,151.20223,Apartment,Entire_apt,3,1 bath,1,2,87,1,1,4.8,1,25,55,85,98,2020-12-15,291,17,86,1,1,1,5.05,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,Apartment,Entire_apt,Sydney,3,4.465908118654584,0,0,9,1.0986122886681098,1.206948960812582,0.6931471805599453,5.676753802268282,3,4.454347296253507,1
